gain,respons_time
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
75.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
76.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
77.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
78.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
79.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
80.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
81.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
82.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
83.000000,0.000000
84.000000,60.525000
84.000000,52.651000
84.000000,62.225000
84.000000,49.561000
84.000000,56.444000
84.000000,58.845000
84.000000,60.303000
84.000000,58.873000
84.000000,48.808000
84.000000,58.885000
84.000000,58.213000
84.000000,49.428000
84.000000,58.616000
84.000000,56.655000
84.000000,59.554000
84.000000,54.313000
84.000000,57.194000
84.000000,49.363000
84.000000,55.877000
84.000000,51.619000
84.000000,49.706000
84.000000,52.333000
84.000000,49.687000
84.000000,53.818000
84.000000,58.583000
84.000000,51.874000
84.000000,58.405000
84.000000,52.997000
84.000000,49.757000
84.000000,59.614000
84.000000,58.084000
84.000000,49.674000
84.000000,51.527000
84.000000,59.860000
84.000000,74.843000
84.000000,49.723000
84.000000,49.552000
84.000000,48.980000
84.000000,60.114000
84.000000,57.508000
84.000000,51.083000
84.000000,60.102000
84.000000,62.487000
84.000000,55.055000
84.000000,51.695000
84.000000,60.295000
84.000000,52.622000
84.000000,50.918000
84.000000,82.879000
84.000000,49.947000
85.000000,31.691000
85.000000,30.986000
85.000000,30.937000
85.000000,31.791000
85.000000,31.045000
85.000000,31.666000
85.000000,32.197000
85.000000,31.151000
85.000000,31.057000
85.000000,31.287000
85.000000,31.497000
85.000000,31.456000
85.000000,32.020000
85.000000,31.073000
85.000000,31.383000
85.000000,31.859000
85.000000,31.061000
85.000000,31.666000
85.000000,31.972000
85.000000,32.294000
85.000000,31.835000
85.000000,31.698000
85.000000,31.134000
85.000000,31.927000
85.000000,31.891000
85.000000,31.714000
85.000000,31.283000
85.000000,31.251000
85.000000,31.924000
85.000000,31.806000
85.000000,31.320000
85.000000,30.885000
85.000000,32.233000
85.000000,31.851000
85.000000,31.952000
85.000000,43.339000
85.000000,31.759000
85.000000,30.905000
85.000000,31.215000
85.000000,31.420000
85.000000,32.178000
85.000000,43.542000
85.000000,31.235000
85.000000,31.883000
85.000000,31.328000
85.000000,32.138000
85.000000,32.286000
85.000000,31.843000
85.000000,30.993000
85.000000,31.231000
